	19	27	36	43	51	59	60	61
c173984_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c131535_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c209023_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c183051_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c89059_g2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c192694_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c155124_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c42915_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c170096_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c92100_g5	10.08	5.00	14.00	6.00	13.00	20.00	11.00	13.00
c86752_g4	1.00	1.00	4.00	6.00	2.00	4.00	2.00	5.00
c59043_g1	5.00	8.00	9.00	10.00	4.00	7.00	8.00	9.00
c3964_g1	1.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00
c160460_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c159773_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c139804_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c163724_g1	0.00	0.00	0.00	1.00	0.00	1.00	0.00	0.00
c147561_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c11259_g1	0.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
c95829_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c214229_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c19934_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00
c115702_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c98034_g1	0.00	1.00	0.00	0.00	2.00	1.00	0.00	0.00
c17322_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c56365_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c101644_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c202837_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c190736_g1	1.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c184661_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00
c69621_g1	0.00	2.00	3.00	0.00	1.00	0.00	2.00	2.00
c90773_g2	1.00	1.00	0.00	2.00	3.00	1.00	2.00	2.00
c124344_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c107364_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c66817_g1	0.00	0.00	1.00	1.00	1.00	0.00	0.00	3.00
c126088_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c59743_g1	0.00	6.00	2.00	0.00	1.00	1.00	1.00	1.00
c180769_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c132095_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c90052_g1	2.00	3.00	4.00	8.00	2.00	10.00	3.00	7.00
c92141_g2	175.00	369.00	428.00	548.00	312.00	236.00	338.00	467.00
c60397_g1	0.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00
c129708_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c66262_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c81421_g1	3.00	3.00	3.00	6.00	8.00	2.00	4.00	7.00
c118295_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c102945_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c112044_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c88460_g4	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00
c114737_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c141049_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c158040_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c92197_g4	1.00	0.00	0.00	2.00	2.00	0.00	0.00	1.00
c89391_g2	0.00	0.00	1.02	0.00	0.00	0.00	1.00	0.00
c118528_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c171877_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00
c86204_g6	25.00	73.00	69.00	59.00	33.00	26.00	20.00	26.00
c92641_g3	32.00	35.00	81.00	73.00	58.00	103.00	109.00	139.00
c168160_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c55452_g1	0.00	0.00	1.00	0.00	2.00	1.00	0.00	1.00
c200988_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c13111_g1	2.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00
c101962_g1	0.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00
c96472_g1	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00
c154347_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c76404_g1	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00
c206516_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c161577_g1	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c76767_g1	0.00	1.00	0.00	1.00	3.00	4.00	0.00	2.00
c91042_g3	2.00	2.00	1.00	3.00	1.00	0.00	0.00	3.00
c192033_g1	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
c136428_g1	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00
c88078_g4	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c55421_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c191590_g1	0.00	0.00	1.00	1.00	0.00	0.00	0.00	0.00
c89076_g8	22.49	10.00	13.00	29.10	12.00	22.02	9.01	13.01
c115898_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c91446_g1	1699.00	1866.00	2257.00	2789.00	1334.00	1386.00	1089.00	1568.00
c169837_g1	2.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c52421_g1	1.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c142763_g1	0.00	0.00	0.00	1.00	2.00	0.00	1.00	1.00
c66576_g1	0.00	0.00	0.00	2.00	1.00	0.00	0.00	0.00
c42327_g1	0.00	0.00	0.00	1.00	1.00	0.00	0.00	3.00
c196549_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c179191_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c213224_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c192238_g1	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00
c105537_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c87166_g3	463.00	449.00	565.00	493.00	794.00	640.00	850.00	849.00
c186193_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c177459_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c203421_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c176758_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c190792_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c130223_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c82911_g1	6.00	2.00	4.00	2.00	0.00	1.00	2.00	4.00
c206013_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c147665_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c8054_g1	0.00	1.00	0.00	0.00	0.00	1.00	3.00	0.00
c182051_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c144355_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c105413_g1	0.00	0.00	0.00	0.00	0.00	3.00	0.00	0.00
c66295_g1	2.00	3.00	2.00	0.00	0.00	0.00	0.00	1.00
c176925_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c167962_g1	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
c111925_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c14509_g1	0.00	1.00	0.00	1.00	0.00	0.00	0.00	0.00
c88193_g1	2619.00	2094.00	2462.00	1905.00	1289.00	1403.00	1593.00	2010.00
c49777_g1	0.00	0.00	0.00	0.00	2.00	0.00	0.00	0.00
c164913_g1	0.00	4.00	0.00	0.00	0.00	1.00	0.00	0.00
c134918_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c114369_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c88359_g4	1642.00	1569.00	1847.00	1889.00	1212.00	1339.00	1301.00	1628.00
c83855_g6	0.00	0.00	0.00	0.00	1.00	0.00	2.00	3.00
c110349_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c77238_g1	63.00	32.00	21.00	61.00	39.00	31.00	55.00	31.00
c194596_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c86064_g1	199.00	251.00	471.00	583.00	527.00	540.00	430.00	568.00
c154217_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c212073_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c94030_g4	21.00	42.00	55.00	30.00	41.00	54.00	37.00	54.00
c162976_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c88096_g1	54.00	56.00	53.00	97.00	90.00	86.00	82.00	118.00
c86367_g1	1.00	2.00	3.00	3.00	1.00	2.00	2.00	6.00
c177865_g1	0.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00
c13946_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c13704_g1	1.00	0.00	0.00	1.00	1.00	0.00	0.00	4.00
c132340_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c119510_g1	0.00	0.00	0.00	0.00	1.00	1.00	0.00	0.00
c34690_g1	0.00	0.00	0.00	0.00	0.00	1.00	1.00	0.00
c158543_g1	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00
c71366_g1	2.00	0.00	1.00	3.00	3.00	2.00	0.00	1.00
c174772_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c39646_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c32880_g2	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c30889_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c14428_g1	0.00	0.00	0.00	0.00	2.00	0.00	0.00	2.00
c128792_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c189016_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c210307_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c118505_g1	0.00	2.00	0.00	3.00	2.00	4.00	3.00	1.00
c89306_g6	94.00	27.00	21.00	27.00	62.00	131.00	131.00	142.00
c127904_g1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c203690_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c102625_g1	0.00	0.00	3.00	0.00	0.00	0.00	1.00	1.00
c47544_g2	1.00	0.00	0.00	2.00	2.00	3.00	2.00	9.00
c167599_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c114453_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c97107_g1	4.00	1.00	3.00	0.00	4.00	1.00	1.00	6.00
c62422_g1	0.00	1.00	1.00	0.00	1.00	0.00	1.00	1.00
c34456_g1	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c188045_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c9403_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c210112_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c122287_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c73270_g3	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c55362_g2	0.00	0.00	0.00	0.00	11.00	4.00	0.00	2.00
c35745_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c208203_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c93105_g6	3.00	17.00	18.00	220.00	83.00	84.00	74.00	69.00
c77013_g1	127.00	102.00	153.00	156.00	132.00	109.00	171.00	188.00
c62087_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c113359_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c212414_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c197306_g1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c125270_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c85108_g2	34.00	51.00	90.00	78.00	54.00	63.00	72.00	128.00
c34159_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c119034_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c88098_g3	333.00	932.00	1061.00	253.00	1687.00	518.00	406.00	748.00
c208595_g1	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00
c101765_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00
c40179_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c95068_g1	0.00	1.00	1.00	0.00	0.00	0.00	1.00	1.00
c55957_g1	0.00	0.00	0.00	1.00	5.00	0.00	2.00	1.00
c54293_g1	1.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00
c135000_g1	0.00	2.00	0.00	0.00	1.00	0.00	0.00	1.00
c111868_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c87151_g3	2.00	4.00	8.00	16.00	8.00	9.00	10.00	13.00
c84757_g3	1.00	19.00	86.00	62.00	100.00	83.00	32.00	70.00
c20197_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c189857_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c2775_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c68992_g1	1.00	0.00	5.00	2.00	0.00	4.00	2.00	0.00
c21713_g1	5.00	5.00	2.00	2.00	0.00	1.00	0.00	0.00
c94533_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c91143_g8	0.00	0.00	0.00	1.00	0.00	1.00	0.00	1.00
c91341_g4	6.00	1.00	6.00	14.00	19.00	18.00	3.00	12.00
c1582_g1	0.00	2.00	0.00	0.00	2.00	0.00	0.00	0.00
c86072_g3	6.00	4.00	3.00	2.00	3.00	3.00	7.00	2.00
c67173_g2	1.00	0.00	0.00	0.00	2.00	1.00	0.00	0.00
c89524_g4	27.91	68.83	59.01	64.75	59.26	61.33	33.96	79.00
c51466_g1	282.00	333.00	416.00	368.00	230.00	287.00	230.00	290.00
c177041_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c121370_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c95900_g1	2.00	1.00	0.00	0.00	1.00	1.00	0.00	1.00
c89379_g2	1.00	0.00	0.00	1.00	0.00	0.00	0.00	3.00
c527_g1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c52039_g1	0.00	0.00	3.00	0.00	1.00	0.00	0.00	0.00
c166118_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	2.00
c138834_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c181394_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c49793_g1	0.00	1.00	0.00	2.00	2.00	4.00	0.00	0.00
c90065_g4	1.00	4.00	2.00	2.00	8.00	4.00	6.00	7.00
c144608_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c179152_g1	1.00	2.00	0.00	0.00	1.00	0.00	3.00	1.00
c212446_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c133344_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c102089_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c19978_g1	0.00	0.00	0.00	1.00	1.00	0.00	0.00	1.00
c156158_g1	1.00	2.00	0.00	0.00	1.00	1.00	2.00	1.00
c123251_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c11644_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c35159_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c51795_g1	0.00	0.00	0.00	1.00	1.00	0.00	0.00	0.00
c55340_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c212090_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c196133_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c12332_g1	0.00	1.00	0.00	4.00	0.00	4.00	0.00	2.00
c14613_g1	0.00	0.00	0.00	2.00	0.00	1.00	0.00	1.00
c201282_g1	0.00	0.00	1.00	1.00	0.00	0.00	0.00	2.00
c128335_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c42291_g1	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00
c144659_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c82285_g1	1.00	1.00	0.00	0.00	0.00	0.00	0.00	1.00
c193824_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c99862_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c156735_g1	2.00	0.00	1.00	3.00	0.00	0.00	0.00	3.00
c88974_g3	86.00	227.00	244.00	181.00	219.00	312.00	201.00	302.00
c72718_g1	38.00	117.00	95.00	20.00	33.00	19.00	28.00	31.00
c57969_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c138601_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c199804_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c176423_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c86842_g4	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c119261_g1	0.00	0.00	1.00	0.00	1.00	1.00	0.00	0.00
c119157_g1	0.00	0.00	1.00	1.00	1.00	0.00	0.00	0.00
c135362_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c83663_g2	96.00	109.00	164.00	140.00	212.00	201.00	144.00	179.00
c168612_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c101303_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00
c66835_g1	0.00	1.00	0.00	0.00	3.00	3.00	1.00	2.00
c94065_g8	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c87767_g3	57.00	30.00	56.00	52.00	18.00	58.00	46.00	45.00
c98412_g1	0.00	0.00	1.00	1.00	1.00	1.00	1.00	1.00
c201471_g1	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00
c134197_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c175734_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	1.00
c94196_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c134233_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c12569_g1	1.00	2.00	1.00	0.00	1.00	1.00	1.00	0.00
c210375_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c83771_g1	65.00	10.00	11.00	42.00	6.00	6.00	3.00	7.00
c75364_g1	39.00	20.00	33.00	32.00	27.00	19.00	33.00	47.00
c101934_g1	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c101447_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c41955_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	2.00
c145092_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c9511_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c111810_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c123179_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c36924_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.00
c129336_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00
c190801_g1	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00
c207575_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c176034_g1	0.00	0.00	0.00	2.00	0.00	0.00	0.00	0.00
c152067_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c102376_g1	1.00	1.00	1.00	0.00	1.00	0.00	1.00	1.00
c52329_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c137752_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c88808_g6	0.00	2.00	2.00	2.00	2.00	3.00	0.00	0.00
c81932_g3	0.00	0.00	0.00	1.00	0.00	1.00	0.00	3.00
c52278_g1	0.00	1.00	0.00	1.00	2.00	0.00	0.00	2.00
c88218_g1	472.00	61.00	48.00	9.00	7.00	13.00	40.00	20.00
c196627_g1	0.00	0.00	0.00	5.00	2.00	0.00	0.00	1.00
c178274_g1	0.00	0.00	0.00	0.00	0.00	9.00	3.00	0.00
c203841_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c89419_g1	39.00	56.00	62.00	36.00	66.00	84.00	49.00	65.00
c85901_g2	179.00	196.00	243.00	339.00	258.00	227.00	165.00	320.00
c51592_g1	0.00	0.00	1.00	5.00	1.00	0.00	2.00	2.00
c104156_g1	3.00	2.00	0.00	0.00	0.00	0.00	0.00	1.00
c90353_g1	0.00	0.00	3.00	2.00	1.00	0.00	2.00	3.00
c63489_g2	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00
c143583_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c104150_g1	0.00	0.00	2.00	3.00	1.00	0.00	0.00	1.00
c96279_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c169730_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c148668_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c122510_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c40795_g1	0.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00
c65577_g1	0.00	2.00	0.00	2.00	2.00	0.00	0.00	1.00
c57454_g1	469.00	1435.00	1636.00	6070.00	1416.00	1659.00	1566.00	2288.00
c94037_g5	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c211923_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c81094_g1	0.00	3.00	3.00	6.00	3.00	3.00	2.00	13.00
c9683_g1	0.00	0.00	0.00	6.00	0.00	0.00	0.00	0.00
c134992_g1	0.00	0.00	2.00	1.00	0.00	0.00	0.00	0.00
c30339_g1	0.00	0.00	1.00	0.00	0.00	0.00	1.00	0.00
c18641_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	2.00
c92264_g1	62.00	155.00	166.00	113.00	122.00	120.00	150.00	190.00
c89192_g6	0.00	1.00	2.00	18.00	10.00	5.00	8.00	14.00
c187130_g1	0.00	0.00	1.00	0.00	1.00	0.00	0.00	0.00
c195220_g1	0.00	0.00	2.00	0.00	1.00	0.00	0.00	1.00
c59720_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00
c169907_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c21354_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c56373_g1	0.00	2.00	0.00	0.00	0.00	2.00	0.00	2.00
c41655_g1	0.00	0.00	2.00	4.00	6.00	8.00	5.00	6.00
c1729_g1	39.00	37.00	69.00	153.00	118.00	98.00	72.00	120.00
c78437_g1	0.00	4.00	6.00	2.00	4.00	1.00	3.00	9.00
c45177_g1	0.00	0.00	0.00	0.00	2.00	1.00	1.00	0.00
c51026_g1	0.00	0.00	0.00	1.00	2.00	0.00	0.00	0.00
c120721_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c182473_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c86179_g1	5.00	4.00	3.00	6.00	5.00	2.00	3.00	2.00
c139337_g1	0.00	1.00	1.00	1.00	0.00	0.00	0.00	0.00
c86135_g2	16.00	11.00	8.00	6.00	9.00	11.00	8.00	19.00
c214018_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c166791_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	1.00
c118309_g1	0.00	0.00	2.00	0.00	0.00	1.00	0.00	0.00
c112899_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c89554_g3	1.00	1.00	2.00	0.00	1.00	0.00	0.00	0.00
c85499_g7	1.00	1.00	1.00	2.00	1.00	5.00	0.00	5.00
c13991_g1	0.00	1.00	0.00	0.00	0.00	0.00	1.00	0.00
c71858_g1	0.00	2.00	0.00	1.00	0.00	2.00	0.00	1.00
c140266_g1	0.00	1.00	1.00	0.00	0.00	0.00	1.00	0.00
c75319_g2	1.00	0.00	2.00	0.00	0.00	0.00	0.00	0.00
c213184_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c199256_g1	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c71792_g2	0.00	0.00	0.00	4.00	1.00	3.00	0.00	0.00
c87678_g8	1.00	2.00	0.00	2.00	0.00	0.00	2.00	4.00
c141744_g1	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c74199_g1	0.00	1.00	0.00	0.00	0.00	1.00	0.00	0.00
c94838_g1	0.00	1.00	0.00	0.00	1.00	1.00	1.00	1.00
c92671_g8	0.00	0.00	0.00	1.00	0.00	0.00	0.00	0.00
c134825_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c117892_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c86381_g3	3.00	5.00	3.00	15.00	8.00	8.00	6.00	5.00
c528_g1	1.00	0.00	0.00	0.00	1.00	4.00	1.00	2.00
c179537_g1	0.00	0.00	0.00	1.00	0.00	2.00	0.00	1.00
c105266_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c83586_g1	2.00	3.00	1.00	1.00	3.00	2.00	2.00	4.00
c48343_g1	0.00	0.00	0.00	1.00	1.00	0.00	0.00	2.00
c158463_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c71666_g1	0.00	0.00	0.00	0.00	1.00	1.00	0.00	1.00
c149255_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
c132815_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c116719_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c4095_g1	2.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c13884_g1	0.00	0.00	1.00	0.00	0.00	0.00	0.00	0.00
c101539_g1	0.00	0.00	0.00	0.00	1.00	0.00	0.00	0.00
c92505_g1	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
c37565_g1	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00
c13051_g1	2.00	1.00	2.00	3.00	2.00	1.00	3.00	0.00
c89505_g4	0.00	0.00	0.00	0.00	0.00	1.00	0.00	0.00
c156677_g1	0.00	0.00	0.00	0.00	5.00	3.00	0.00	0.00
c163691_g1	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00
